4,13.69490195,12.63549141
5,12.95619463,13.23376945
6,13.78310055,14.21105175
7,14.82017896,13.71392345
8,15.45802205,12.78238399
9,14.61844286,13.17664067
10,14.98677533,14.16859378
11,16.1393515,15.20773884
12,16.9574195,14.2485206
13,17.93860328,15.229645
14,18.96201483,16.24144323
15,20.01677837,17.22758774
16,21.06891076,18.22317684
17,22.14100603,19.22767939
18,23.17604376,20.28421976
19,24.25838423,21.25443584
20,25.2824163,22.22500763
,Heap,AVL
