4,11.890644283619089,16.2902888948599
5,12.202429966015352,15.432183008848934
6,12.312599378862629,15.369631423140037
7,13.886649213371976,16.505082704664076
8,14.428098411832504,18.090665525957576
9,15.10283689575297,17.41142823193075
10,15.76352361668959,17.780731984143546
11,15.558540295103114,18.2153765804946
12,15.400012171428362,19.289230918299097
13,15.574238722636665,20.33439332446987
14,15.933875036707343,21.11961938108503
15,16.57012252967673,22.068745154451197
16,17.87218187523848,23.124983615494223
17,18.860653571872856,24.088097135675557
18,19.899281682243156,25.015162477993183
19,20.87995411776281,26.003708378237505
20,22.01369512362511,27.006492590260123
