4,15.587132893556156,14.655586623151422
5,15.804534402995227,14.555547771647063
6,16.36317655381196,15.155885498255136
7,16.95196764754346,14.622109031799132
8,15.986753115188282,15.679864913472564
9,16.79273946564917,16.584580878077354
10,17.59636449060122,17.487149163108306
11,18.169357423498987,18.356920446780876
12,19.17360394577803,18.387335814379306
13,20.327228071359126,19.338930022839723
14,21.272685023022337,20.376390391624586
15,22.258105629845467,21.338986043125438
16,23.360765120282196,22.434441416536448
17,24.441607817934315,23.478245759952028
18,25.27930295749425,24.551388681774522
19,26.238012191903014,25.790223618153156
20,27.419551684073124,27.026593334048442
