11.9901039638575,4,15.909166491881606
12.26180110719531,5,14.747458733680316
12.779308973959898,6,15.814156844139584
13.564863990226941,7,16.702064435878277
12.7688046164558,8,17.837831167388718
14.643010612897402,9,17.125363017251036
15.448858374416229,10,17.535533585231267
14.807354922057604,11,18.586612590160676
16.42885084636561,12,20.02758612873281
14.520557298419954,13,21.078189254970113
15.644278792435822,14,22.40169618980047
16.717944119250507,15,23.489390711696377
17.731232838029698,16,24.790850686466204
18.82050620980408,17,26.282721050709164
19.87601325831877,18,27.44185807875015
20.913504494759835,19,28.655098308688682
21.813667693490462,20,29.821340468874276
