4,15.931499318300174,10.328674927327947,14.399811959325685
5,14.900159246109633,11.419433550705378,15.104762537981971
6,15.953764491645385,12.43827205612483,15.064742764750255
7,15.326640145667012,13.62924276654675,15.328569750352587
8,16.41663261613269,14.873876625480358,16.347552166263725
9,17.105079817388095,15.91998059504896,17.28752301339791
10,17.999554152084034,17.083427386051177,18.21839768454961
11,18.485876467157112,18.133287735156827,18.540877229142694
12,19.3910526486455,19.133129666648134,19.383010230133603
13,20.22906874535724,20.00178201509946,19.738290215389107
14,20.827178312393094,20.603717792646627,19.851437956036392
15,21.240111182592003,20.742179480822827,20.203854585713476
16,21.398406042587325,21.05092408229233,20.562438088990323
17,22.044963696833957,21.653508569990194,21.46716421202524
18,22.549955481238317,22.59578901557893,22.408569199711312
19,23.43368170644,23.449235942013573,23.435366581872785
20,25.073332117070375,25.093270865567398,25.059988431596945
