4,15.573173784686485,14.017765357073024
5,13.268542000300124,13.38815185882976
6,14.106971809667087,13.495605231190781
7,14.591522346570734,14.776998402175327
8,15.219660127012876,14.899451337048394
9,16.188434307113564,15.656899649914825
10,16.67434401243568,16.572951823635
11,17.730987491315254,16.970004750980284
12,18.860238297485044,17.97430254713476
13,20.371496967469962,18.99901454688868
14,20.094983571340162,20.12473851243771
15,21.02572354864517,21.063568218531437
16,21.88160093626287,22.059664955752655
17,22.914321986585847,22.893363751431316
18,23.891268720603602,23.97723711829402
19,24.92191219641463,24.966675611355015
20,25.993227618772963,26.02004194026671
