4,12.124121311829187,15.759524135517584,15.370857654390155
5,11.728770849542663,15.101934647417819,15.163728286289153
6,16.543681346090953,15.621164737892272,14.772211461671965
7,12.031356596255709,16.966122376693683,15.681979557512678
8,12.69414020407643,17.318074945346304,16.651388101356712
9,13.732697419071824,16.44577467384246,16.985575141803153
10,14.744781290831627,17.67493014727764,17.347924089626495
11,14.855598504418664,18.714738542070375,18.519747577088584
12,15.737432210819602,19.9781713807971,19.877101364276296
13,14.531320534608202,21.05715553508763,22.48310821127457
14,15.518991170892347,22.33416387727956,22.419262509816967
15,16.5720784453598,23.43259593030229,23.91273550560426
16,17.76757023181369,24.631912067595096,24.911019008382493
17,18.5809614568295,26.110269906734697,26.20253561707737
18,19.614776333181787,27.137088733827916,27.141933800404484
19,20.634928895226164,28.421973563347233,28.40256221552651
20,21.665848541118272,29.466958822282983,29.420705350645257
