4,15.64250302878052,15.292429485756216
5,14.714782134760235,15.35624562036216
6,15.698406244560122,15.488248120154342
7,15.004703273954389,16.315786404377047
8,15.758197184341762,16.97142006101104
9,16.868183519239746,18.022795832868756
10,17.769327780194608,19.098386830763346
11,18.677144964871214,19.63867630542343
12,19.22056490685902,20.905883480660332
13,19.995673314361387,21.181017551276184
14,20.585179870415566,22.364430724990118
15,20.7372820075432,23.30244383679108
16,21.06001903471158,24.539483536981837
17,21.65447607835677,25.784385034924668
18,22.479181266237834,27.06686895951451
19,23.664037930233512,28.428997784390262
20,25.142373964296407,29.713577369252434
